canonicalSmiles	chemicalProperties.Complexity	chemicalProperties.Compound Is Canonicalized	chemicalProperties.Covalently-Bonded Unit Count	chemicalProperties.Defined Atom Stereocenter Count	chemicalProperties.Defined Bond Stereocenter Count	chemicalProperties.Exact Mass	chemicalProperties.Formal Charge	chemicalProperties.Heavy Atom Count	chemicalProperties.Hydrogen Bond Acceptor Count	chemicalProperties.Hydrogen Bond Donor Count	chemicalProperties.Isotope Atom Count	chemicalProperties.Molecular Weight	chemicalProperties.Monoisotopic Mass	chemicalProperties.Rotatable Bond Count	chemicalProperties.Topological Polar Surface Area	chemicalProperties.Undefined Atom Stereocenter Count	chemicalProperties.Undefined Bond Stereocenter Count	chemicalProperties.XLogP3	chemicalProperties.XLogP3-AA	cid	inChIKey	maxPhase	molecularFormula	synonyms
CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C)O)C	578	Yes	1	7	0	316.240230259	0	23	2	1	0	316.5	316.240230259	0	37.3 Å²	0	0	3.6		28204	IVFYLRMMHVYGJH-PVPPCFLZSA-N		C21H32O2	CALUSTERONE;!Methosarb;!Dimethyltestosterone;!17021-26-0;!7-beta,17-Dimethyltestosterone
CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)C=O)O)C)O	707	Yes	1	7	0	344.19875937	0	25	4	2	0	344.4	344.19875937	1	74.6 Å²	0	0		2.2	17150	AMVODTGMYSRMNP-GNIMZFFESA-N		C21H28O4	Formebolone;!Esiclene;!Formyldienolone;!Hubernol;!2454-11-7
																								
CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C	508	Yes	1	6	0	288.208930132	0	21	2	1	0	288.4	288.208930132	0	37.3 Å²	0	0	3.2		5881	FMGSKLZLMKYGDP-USOAJAOKSA-N		C19H28O2	
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C	1140	Yes	1	4	0	536.38656014	0	39	4	1	0	536.8	536.38656014	11	71.4 Å²	0	0		9.6	441298	KGSZHKRKHXOAMG-HQKKAZOISA-N		C35H52O4	hyperforin;!11079-53-1;!hiperforina;!hyperforine;!UNII-RM741E34FP
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C	812	Yes	1	8	0	466.31168112	0	32	4	1	0	466.7	466.31168112	7	72 Å²	0	0		8.2	65076	BHYOQNUELFTYRT-DPAQBDIFSA-N		C27H46O4S	Cholesterol sulfate;!Cholesteryl sulfate;!1256-86-6;!Cholesterol 3-sulfate;!cholesterol sulphate
CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C	1200	Yes	1	9	0	570.35565393	0	41	7	2	0	570.8	570.35565393	6	118 Å²	0	0		6.4	636403	OBZHEBDUNPOCJG-WBXJDKIVSA-N		C34H50O7	carbenoxolone;!5697-56-3;!UNII-MM6384NG73;!MM6384NG73;!Carbenoxolona
CC1=C2C(C(C(=N2)C=C3C(C(C(=C(C4=NC(C5C(C(C1=N5)(C)CCC(=O)O)CC(=O)O)(C(C4CCC(=O)O)(C)CC(=O)O)C)C)N3)(C)CC(=O)O)CCC(=O)O)(C)C)CCC(=O)O	2220	Yes	1	9	3	880.41060260	0	63	18	8	0	881.0	880.41060260	18	310 Å²	0	0		0.6	10396076	FJDBIDBCPIOVPG-NREUJTCUSA-N		C45H60N4O14	Hydrogenobyrinsaeure;!hydrogenobyrinate;!hydrogenobyrinic acid;!CHEBI:17926;!ZINC604977501
CC1=C(C(CCC1=O)(C)C)C=CC(=CC=CC(=CCO)C)C	567	Yes	1	0	4	300.208930132	0	22	2	1	0	300.4	300.208930132	5	37.3 Å²	0	0		4.6	5289090	PLIUCYCUYQIBDZ-RMWYGNQTSA-N		C20H28O2	4-Oxoretinol;!4-Ketoretinol;!62702-55-0;!4-Keto Retinol;!all-trans-4-oxoretinol
CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C	994	Yes	1	10	1	516.34508925	0	37	6	3	0	516.7	516.34508925	6	104 Å²	0	0		5.5	3000226	IECPWNUMDGFDKC-MZJAQBGESA-N		C31H48O6	
CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	550	Yes	1	7	0	316.240230259	0	23	2	1	0	316.5	316.240230259	1	37.3 Å²	0	0	4.2		8955	ORNBQBCIOKFOEO-QGVNFLHTSA-N		C21H32O2	
CC1(CCC2C1(C=CC3=C4CCC(=O)C=C4CCC23)C)O	609	Yes	1	4	0	284.177630004	0	21	2	1	0	284.4	284.177630004	0	37.3 Å²	0	0		2.1	261000	CCCIJQPRIXGQOE-XWSJACJDSA-N		C19H24O2	
CC12CCC(CC1CCC3C2CC(C4(C3(CCC4C5=CC(=O)OC5)O)C)O)O	718	Yes	1	9	0	390.24062418	0	28	5	3	0	390.5	390.24062418	1	87 Å²	0	0	1.1		15478	SHIBSTMRCDJXLN-KCZCNTNESA-N		C23H34O5	
CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C	767	Yes	1	7	0	426.386166214	0	31	1	1	0	426.7	426.386166214	4	20.2 Å²	0	0		8.9	246983	CAHGCLMLTWQZNJ-BQNIITSRSA-N		C30H50O	lanosterol;!79-63-0;!Lanosterin;!Lanster;!Botalan base 138
CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	712	Yes	1	8	1	396.339216023	0	29	1	1	0	396.6	396.339216023	4	20.2 Å²	0	0		7.4	444679	DNVPQKQSNYMLRS-APGDWVJJSA-N		C28H44O	
CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O	686	Yes	1	8	0	374.24570956	0	27	4	2	0	374.5	374.24570956	1	66.8 Å²	0	0	2.6		4369270	XZTUSOXSLKTKJQ-CESUGQOBSA-N		C23H34O4	
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	591	Yes	1	8	0	386.354866087	0	28	1	1	0	386.7	386.354866087	5	20.2 Å²	0	0	8.7		5997	HVYWMOMLDIMFJA-DPAQBDIFSA-N		C27H46O	
CC(C)CCCC(C)(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O	638	Yes	1	8	0	402.349780706	0	29	2	2	0	402.7	402.349780706	5	40.5 Å²	0	0	6.9		440711	MCKLJFJEQRYRQT-MGNSQDQZSA-N		C27H46O2	20alpha-Hydroxycholesterol;!(3BETA,20R)-CHOLEST-5-ENE-3,20-DIOL;!CHEMBL1233249;!516-72-3;!5-cholesten-3beta,20alpha-diol
CC(CCCC(C)(C)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	636	Yes	1	8	0	402.349780706	0	29	2	2	0	402.7	402.349780706	5	40.5 Å²	0	0		6.8	65094	INBGSXNNRGWLJU-ZHHJOTBYSA-N		C27H46O2	
CC(C)CCCC(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)O)C	624	Yes	1	9	0	402.349780706	0	29	2	2	0	402.7	402.349780706	5	40.5 Å²	0	0		7.4	473141	OYXZMSRRJOYLLO-KGZHIOMZSA-N		C27H46O2	7beta-Hydroxycholesterol;!566-27-8;!(3beta,7beta)-Cholest-5-ene-3,7-diol;!5-cholestene-3beta,7beta-diol;!7-HYDROXYCHOLESTEROL
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C	903	Yes	1	8	0	416.1754371	0	29	4	0	0	416.9	416.1754371	3	60.4 Å²	0	0		3.6	9880	UWFYSQMTEOIJJG-FDTZYFLXSA-N		C24H29ClO4	
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)NC2=CC=C(C=C2)O)C)C	726	Yes	1	0	4	391.251129295	0	29	2	2	0	391.5	391.251129295	6	49.3 Å²	0	0	7.3		5288209	AKJHMTWEGVYYSE-FXILSDISSA-N		C26H33NO2	
																								
CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)S(=O)(=O)O	666	Yes	1	3	0	380.16574516	0	26	5	2	0	380.5	380.16574516	3	100 Å²	0	0		4.3	65781	IWCWQNVIUXZOMJ-MISYRCLQSA-N		C20H28O5S	Ecabet;!33159-27-2;!Ecabet [INN];!UNII-2K02669KWP;!Ecabet (INN)
CC(=O)OCC(=O)C1(CCC2C1(CC=C3C2CCC4=CC(=O)CCC43C)C)O	808	Yes	1	5	0	386.20932405	0	28	5	1	0	386.5	386.20932405	4	80.7 Å²	0	0		2.1	111332	YUWPMEXLKGOSBF-GACAOOTBSA-N		C23H30O5	Anecortave acetate;!7753-60-8;!Retaane;!Al 3789;!UNII-Y0PC411K4T
CC12CC(C3C(C1CCC2(C(=O)COC(=O)C4=CC(=CC=C4)S(=O)(=O)[O-])O)CCC5=CC(=O)C=CC35C)O.[Na+]	1210	Yes	2	0	0	566.15864802	0	39	9	2	0	566.6	566.15864802	6	167 Å²	7	0			23691973	RWFZSORKWFPGNE-UHFFFAOYSA-M		C28H31NaO9S	ATL-2502;!SCHEMBL2796992;!DTXSID90957852;!DB05340;!Q27095583
																								
CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC6=C(C=C5)OCO6)C)O	962	Yes	1	5	0	430.21440943	0	32	4	1	0	430.5	430.21440943	2	55.8 Å²	0	0		3.5	9867361	DFELGYQKEOCHOA-BZAFBGKRSA-N		C28H30O4	Org-34517;!UNII-17VAN37K4Y;!189035-07-2;!17VAN37K4Y;!Org 34517
CCOC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)C(Cl)Cl	897	Yes	1	7	0	484.1419441	0	32	6	1	0	485.4	484.1419441	6	89.9 Å²	0	0	4.2		9935073	QAIOVDNCIZSSSF-RFAJLIJZSA-N		C24H30Cl2O6	Etiprednol dicloacetate;!BNP-166;!199331-40-3;!UNII-332VLD554F;!332VLD554F
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O	597	Yes	1	6	1	350.20932405	0	25	5	3	0	350.4	350.20932405	3	87 Å²	0	0		2.2	5318517	BOJKULTULYSRAS-OTESTREVSA-N		C20H30O5	Andrographolide;!5508-58-7;!Andrographis;!UNII-410105JHGR;!CHEBI:65408
CC1=C(C2=C(C3(CC3)C(C(=O)C2=C1)(C)O)C)CO	558	Yes	1	1	0	246.125594432	0	18	3	2	0	246.30	246.125594432	1	57.5 Å²	0	0		-0.2	148189	NICJCIQSJJKZAH-AWEZNQCLSA-N		C15H18O3	Irofulven;!HMAF;!MGI 114;!158440-71-2;!6-Hydroxymethylacylfulvene
CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)OS(=O)(=O)O)C	721	Yes	1	6	0	368.16574516	0	25	5	1	0	368.5	368.16574516	2	89 Å²	0	0	2.8		12594	CZWCKYRVOZZJNM-USOAJAOKSA-N		C19H28O5S	
CC12CCC(CC1=CCC3C2CCC4(C3CC=C4C5=CN=CC=C5)C)O	636	Yes	1	6	0	349.240564612	0	26	2	1	0	349.5	349.240564612	1	33.1 Å²	0	0		4.6	132971	GZOSMCIZMLWJML-VJLLXTKPSA-N		C24H31NO	
																								
																								
CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C	596	Yes	1	7	1	332.23514488	0	24	3	2	0	332.5	332.23514488	0	57.5 Å²	0	0		4.4	5281034	ICMWWNHDUZJFDW-DHODBPELSA-N		C21H32O3	
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C)C(=O)O	1170	Yes	1	10	0	584.40768950	0	42	6	2	0	584.8	584.40768950	7	101 Å²	0	0		9.1	457928	YJEJKUQEXFSVCJ-WRFMNRASSA-N		C36H56O6	Bevirimat;!174022-42-5;!PA-457;!MPC-4326;!UNII-S125DW66N8
																								
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C	550	Yes	1	6	0	302.224580195	0	22	2	1	0	302.5	302.224580195	0	37.3 Å²	0	0	3.4		6010	GCKMFJBGXUYNAG-HLXURNFRSA-N		C20H30O2	
CC(C)(C)C1CCC(CC1)C2=C(C3=CC=CC=C3C(=O)C2=O)O	530	Yes	1	0	0	312.17254462	0	23	3	1	0	312.4	312.17254462	2	54.4 Å²	0	0		4.8	146797	PZQFWEVFWWOGCO-UHFFFAOYSA-N		C20H24O3	Bupravaquone;!BW 58C;!BW-A 58C;!2-(4'-t-Butylcyclohexyl)-3-hydroxy-1,4-naphthoquinone;!94015-46-0
																								
CCCC(=O)OC1(CCC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C(=O)COC(=O)C	1050	Yes	1	8	0	508.22725974	0	36	9	1	0	508.5	508.22725974	8	107 Å²	0	0	3.4		443936	WYQPLTPSGFELIB-JTQPXKBDSA-N		C27H34F2O7	
CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C	887	Yes	1	8	0	454.1922300	0	31	6	1	0	455.0	454.1922300	2	72.8 Å²	0	0	3.6		443943	MUQNGPZZQDCDFT-JNQJZLCISA-N		C24H32ClFO5	
CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)C	797	Yes	1	6	0	428.29265975	0	31	4	0	0	428.6	428.29265975	7	60.4 Å²	0	0	5.7		169870	DOMWKUIIPQCAJU-LJHIYBGHSA-N		C27H40O4	
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C	508	Yes	1	6	0	288.208930132	0	21	2	1	0	288.4	288.208930132	0	37.3 Å²	0	0	3.3		10204	MUMGGOZAMZWBJJ-KZYORJDKSA-N		C19H28O2	
CC12CCC3C(C1CCC2C(=O)C4=CC=C(C=C4)O)CC=C5C3(CCC(=C5)C(=O)O)C	832	Yes	1	6	0	420.23005950	0	31	4	2	0	420.5	420.23005950	3	74.6 Å²	0	0		5.8	9845059	RPNNXCYIESWDSC-JRZBRKEGSA-N		C27H32O4	(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid;!MFA-1;!SCHEMBL8163286;!DB08220;!Q27097445
CC12CC34CC1CC(C3C(C(=O)C=C4)(C)CCC(=O)NC5=C(C=CC(=C5O)C(=O)O)O)O2	888	Yes	1	6	0	441.17875220	0	32	7	4	0	441.5	441.17875220	5	133 Å²	0	0		2.3	6857724	CSOMAHTTWTVBFL-OFBLZTNGSA-N		C24H27NO7	PLATENSIMYCIN;!(-)-Platensimycin;!UNII-Q3DQ78KOFY;!Q3DQ78KOFY;!835876-32-9
CC12CCC3C(C1CCC2OC(=O)CCC(=O)O)CCC4=CC(=O)CCC34C	725	Yes	1	6	0	388.22497412	0	28	5	1	0	388.5	388.22497412	5	80.7 Å²	0	0	3.3		119202	CJQNBXFUHQZFOE-VYAQIDIUSA-N		C23H32O5	
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O	877	Yes	1	5	0	433.26169398	0	32	4	1	0	433.6	433.26169398	3	57.6 Å²	0	0		2.9	13559281	HKDLNTKNLJPAIY-WKWWZUSTSA-N		C28H35NO3	
CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O	590	Yes	1	5	0	302.18819469	0	22	3	1	0	302.4	302.18819469	0	54.4 Å²	0	0	2.6		11273	OSVMTWJCGUFAOD-KZQROQTASA-N		C19H26O3	
CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)O)O)C	707	Yes	1	6	0	358.21440943	0	26	4	2	0	358.5	358.21440943	3	74.6 Å²	0	0	1.9		656615	PBKZPPIHUVSDNM-WNHSNXHDSA-N		C22H30O4	
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CS)O)C)O	688	Yes	1	7	0	378.18648061	0	26	5	3	0	378.5	378.18648061	2	75.6 Å²	0	0	2		162955	YWDBSCORAARPPF-VWUMJDOOSA-N		C21H30O4S	Tixocortol;!61951-99-3;!Tixocortolum;!UNII-ZX3KEK657Z;!ZX3KEK657Z
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O	679	Yes	1	4	0	311.188529040	0	23	3	1	0	311.4	311.188529040	1	61.1 Å²	0	0		1.8	68861	AZFLJNIPTRTECV-FUMNGEBKSA-N		C20H25NO2	
CC1=CC2C(CCC3(C2CCC3(C)C(=O)C)C)C4(C1=CC(=O)CC4)C	714	Yes	1	6	0	340.240230259	0	25	2	0	0	340.5	340.240230259	1	34.1 Å²	0	0		4.1	9949848	HCFSGRMEEXUOSS-JXEXPEPMSA-N		C23H32O2	
																								
CC1(C2CCC1(C(=O)C2=CC3=CC=C(C=C3)C=C4C5CCC(C4=O)(C5(C)C)CS(=O)(=O)O)CS(=O)(=O)O)C	1230	Yes	1	0	2	562.16951039	0	38	8	2	0	562.7	562.16951039	6	160 Å²	4	0		3.1	9915879	HEAHZSUCFKFERC-IWGRKNQJSA-N		C28H34O8S2	
																								
																								
																								
																								
																								
																								
																								
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C	808	Yes	1	8	0	410.1660152	0	28	5	2	0	410.9	410.1660152	2	74.6 Å²	0	0	2.5		5311051	FCSHDIVRCWTZOX-DVTGEIKXSA-N		C22H28ClFO4	
CC12CCC(=O)C=C1CCC3C2=CCC4(C3CCC4(C(=O)CO)O)C	705	Yes	1	5	0	344.19875937	0	25	4	2	0	344.4	344.19875937	2	74.6 Å²	0	0		2	7074810	BCFCRXOJOFDUMZ-ONKRVSLGSA-N		C21H28O4	Anecortave;!10184-70-0;!UNII-R5Y8O51589;!21-Desacetyl anecortave;!AL 4940
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCOC(=O)C)C)C	596	Yes	1	0	4	328.240230259	0	24	2	0	0	328.5	328.240230259	7	26.3 Å²	0	0	6.3		10245972	QGNJRVVDBSJHIZ-AQDFTDIISA-N		C22H32O2	Zuretinol acetate;!9-cis-Retinol Acetate;!29584-22-3;!Retinol acetate;!9-cis-Vitamin A acetate
CCCCCCC(C)(C)C1=CC(=C2C3CC(=CCC3C(OC2=C1)(C)C)C(=O)O)O	620	Yes	1	2	0	400.26135963	0	29	4	2	0	400.5	400.26135963	7	66.8 Å²	0	0		7	3083542	YCHYFHOSGQABSW-RTBURBONSA-N		C25H36O4	Ajulemic acid;!Lenabasum;!137945-48-3;!Resunab;!IP-751
CC1=CC(=O)C=C2C1(C3CCC4(C(C3CC2)CCC4=O)C)C	626	Yes	1	5	0	298.193280068	0	22	2	0	0	298.4	298.193280068	0	34.1 Å²	0	0	2.9		57050	PEPMWUSGRKINHX-TXTPUJOMSA-N		C20H26O2	ATAMESTANE;!96301-34-7;!1-Methylandrosta-1,4-diene-3,17-dione;!UNII-62GA3K28B6;!SH-489
CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC45CCC(=O)O5)C	719	Yes	1	6	0	340.20384475	0	25	3	0	0	340.5	340.20384475	0	43.4 Å²	0	0	2.7		13789	UJVLDDZCTMKXJK-WNHSNXHDSA-N		C22H28O3	
CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5(CC7C4(C2O)O7)O)COC6=O)C	866	Yes	1	9	0	376.15220310	0	27	7	2	0	376.4	376.15220310	1	104 Å²	0	0		-0.9	10317383	OKRSVUYYCJPECG-LFGMFVMYSA-N		C20H24O7	5alpha-Hydroxytriptolide;!PG-701;!Hydroxytriptolide;!583028-68-6;!LLDT-8
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)OCC#N)OC(=O)C5C(C5(C)C)(C)C)C)O)F)C)F	1280	Yes	1	9	0	559.27454429	0	40	9	1	0	559.6	559.27454429	6	114 Å²	0	0	4.7		11376392	WUBKGTSFJSEIEM-NSHBDUGJSA-N		C31H39F2NO6	GW-870086;!827319-43-7;!GW870086;!UNII-O891A2A3ZU;!O891A2A3ZU
CC12CCC(CC1=CCC3C2CCC4(C3CC=C4N5C=NC6=CC=CC=C65)C)O	743	Yes	1	6	0	388.251463648	0	29	2	1	0	388.5	388.251463648	1	38 Å²	0	0		5.2	11188409	PAFKTGFSEFKSQG-PAASFTFBSA-N		C26H32N2O	
CC(C)C(C)C1(CCC2(C3CCC4C5(COCC4(C3=CCC2(C1C(=O)O)C)CC(C5OCC(C)(C(C)(C)C)N)N6C(=NC=N6)C7=CC=NC=C7)C)C)C	1430	Yes	1	12	0	729.51930564	0	53	8	2	0	730.0	729.51930564	9	125 Å²	0	0		5.8	46871657	BODYFEUFKHPRCK-ZCZMVWJSSA-N		C44H67N5O4	Ibrexafungerp;!MK-3118;!SCY-078;!UNII-A92JFM5XNU;!A92JFM5XNU
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O	861	Yes	1	10	0	456.36034539	0	33	3	2	0	456.7	456.36034539	2	57.5 Å²	0	0		8.2	64971	QGJZLNKBHJESQX-FZFNOLFKSA-N		C30H48O3	
CCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)CO	769	Yes	1	6	0	402.24062418	0	29	5	1	0	402.5	402.24062418	5	80.7 Å²	0	0	3.9		11750009	GPNHMOZDMYNCPO-PDUMRIMRSA-N		C24H34O5	
CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)NC(=O)C(C)(F)F)C	1320	Yes	1	7	0	554.33199959	0	40	6	1	0	554.7	554.33199959	2	87 Å²	0	0		6.7	71811910	RJCWBNBKOKFWNY-IDPLTSGASA-N		C33H44F2N2O3	Omaveloxolone;!1474034-05-3;!RTA-408;!RTA 408;!Nrf1-activator-1
CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O	841	Yes	1	9	0	412.16974487	0	29	8	4	0	412.4	412.16974487	2	115 Å²	0	0	1.1		91488	UUOUOERPONYGOS-CLCRDYEYSA-N		C21H26F2O6	fluocinolone;!807-38-5;!6-alpha-Fluorotriamcinolone;!UNII-CT1IX58L9S;!EINECS 212-362-9
CC(=O)OC1CC2(C(CCC2=O)C3=C1C4(C(OC(=O)C(=CN(CC=C)CC=C)C4=C(C3=O)O)COC)C)C	1200	Yes	1	5	1	525.23626707	0	38	9	1	0	525.6	525.23626707	9	119 Å²	0	0		1.7	9849735	QIUASFSNWYMDFS-NILGECQDSA-N		C29H35NO8	
CC12CC(C3=C4CCC(=O)C=C4CCC3C1CCC2(CCCO)O)C5=CC=C(C=C5)N(C)C	836	Yes	1	5	0	449.29299411	0	33	4	2	0	449.6	449.29299411	5	60.8 Å²	0	0		3.2	5311505	IEXUMDBQLIVNHZ-YOUGDJEHSA-N		C29H39NO3	
CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)C(=O)O)C	1200	Yes	1	7	0	491.30355879	0	36	5	1	0	491.7	491.30355879	1	95.2 Å²	0	0		6.4	400010	TXGZJQLMVSIZEI-UQMAOPSPSA-N		C31H41NO4	Bardoxolone;!218600-44-3;!CDDO;!RTA 401;!RTA-401
CCC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)O	522	Yes	1	6	0	302.224580195	0	22	2	1	0	302.5	302.224580195	1	37.3 Å²	0	0	3.3		5858	ZDHCJEIGTNNEMY-XGXHKTLJSA-N		C20H30O2	
CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O	1140	Yes	1	7	0	645.2623935	0	44	7	2	0	646.6	645.2623935	13	104 Å²	0	0	6		34457	HFVNWDWLWUCIHC-GUPDPFMOSA-N		C35H45Cl2NO6	PREDNIMUSTINE;!Sterecyt;!29069-24-7;!UNII-9403SIO2S8;!Stereocyt
CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CC(C5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O	1080	Yes	1	13	0	576.32983310	0	41	9	2	0	576.7	576.32983310	6	121 Å²	0	0	2.4		11541511	JLPDBLFIVFSOCC-XYXFTTADSA-N		C32H48O9	
CC1CC2C3CCC(C3(CC(=O)C2C4(C1=CC(=O)C=C4)C)C)(C(=O)CO)O	795	Yes	1	7	0	372.19367399	0	27	5	2	0	372.5	372.19367399	2	91.7 Å²	0	0	1.8		124653	SVYCRJXQZUCUND-PQXSVQADSA-N		C22H28O5	
CC1CC2C3C=C(C4=CC5=C(CC4(C3C(CC2(C1(C(=O)COC(=O)C)O)C)O)C)C=NN5C6=CC=CC=C6)C	1100	Yes	1	8	0	530.27807232	0	39	6	2	0	530.7	530.27807232	5	102 Å²	0	0		3.9	66249	RKHQGWMMUURILY-UHRZLXHJSA-N		C32H38N2O5	
CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C	965	Yes	1	9	0	470.33960994	0	34	4	2	0	470.7	470.33960994	1	74.6 Å²	0	0		6.4	10114	MPDGHEJMBKOTSU-YKLVYJNSSA-N		C30H46O4	
CC(C(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C)O	700	Yes	1	5	0	342.21949481	0	25	3	1	0	342.5	342.21949481	2	54.4 Å²	0	0		2.6	68926	JUNDJWOLDSCTFK-MTZCLOFQSA-N		C22H30O3	
																								
																								
CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O	1070	Yes	1	12	0	530.28796829	0	38	8	4	0	530.6	530.28796829	3	126 Å²	0	0		1.9	5284613	MYEJFUXQJGHEQK-ALRJYLEOSA-N		C30H42O8	
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O	786	Yes	1	7	0	404.21988874	0	29	6	2	0	404.5	404.21988874	4	101 Å²	0	0	2.2		5744	ALEXXDVDDISNDU-JZYPGELDSA-N		C23H32O6	
																								
																								
																								
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)COC(=O)CC	938	Yes	1	7	0	488.27740361	0	35	7	1	0	488.6	488.27740361	9	107 Å²	0	0	4.2		636398	FOGXJPFPZOHSQS-AYVLZSQQSA-N		C28H40O7	
CCCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO	832	Yes	1	7	0	446.26683893	0	32	6	2	0	446.6	446.26683893	7	101 Å²	0	0	3.8		5282494	FZCHYNWYXKICIO-FZNHGJLXSA-N		C26H38O6	
																								
																								
																								
